i,comhash,comhash0
20747,0,0
20748,0,0
20749,0,0
20750,1,0
20751,57,0
20752,0,0
20753,14,0
20754,2,0
20755,1,0
20756,2,0
20757,4,0
20758,0,0
20759,0,0
20760,1,0
20761,2,0
20762,1,0
20763,0,0
20764,1,0
20765,1,0
20766,4,0
20767,10,0
20768,0,0
20769,65,0
20770,7,0
20771,58,0
20772,0,0
20773,6,0
20774,0,0
20775,1,0
20776,0,0
20777,9,0
20778,5,0
20779,0,0
20780,2,0
20781,0,0
20782,6,0
20783,34,0
20784,0,0
20785,16,0
20786,1,0
20787,1,0
20788,2,0
20789,3,0
20790,0,0
20791,0,0
20792,2,0
20793,4,0
20794,0,0
20795,0,0
20796,8,0
20797,0,0
20798,5,0
20799,12,0
20800,0,0
20801,84,0
20802,10,0
20803,38,0
20804,0,0
20805,8,0
20806,2,0
20807,1,0
20808,0,0
20809,9,0
20810,6,0
20811,0,0
20812,0,0
20813,0,0
20814,0,0
20815,48,0
20816,0,0
20817,18,0
20818,0,0
20819,4,0
20820,1,0
20821,4,0
20822,0,0
20823,0,0
20824,1,0
20825,7,0
20826,0,0
20827,1,0
20828,5,0
20829,1,0
20830,3,0
20831,5,0
20832,0,0
20833,66,0
20834,11,0
20835,46,0
20836,0,0
20837,8,0
20838,1,0
20839,0,0
20840,0,0
20841,8,0
20842,2,0
20843,0,0
20844,0,0
20845,0,0
20846,0,0
20847,36,0
20848,0,0
20849,22,0
20850,0,0
20851,1,0
20852,0,0
20853,3,0
20854,1,0
20855,0,0
20856,0,0
20857,2,0
20858,0,0
20859,1,0
20860,5,0
20861,1,0
20862,4,0
20863,4,0
20864,0,0
20865,62,0
20866,10,0
20867,56,0
20868,3,0
20869,6,0
20870,0,0
20871,1,0
20872,0,0
20873,8,0
20874,3,0
20875,0,0
20876,0,0
20877,0,0
20878,0,0
20879,51,0
20880,0,0
20881,14,0
20882,0,0
20883,1,0
20884,0,0
20885,0,0
20886,0,0
20887,0,0
20888,1,0
20889,2,0
20890,2,0
20891,1,0
20892,2,0
20893,0,0
20894,6,0
20895,8,0
20896,1,0
20897,69,0
20898,4,0
20899,42,0
20900,1,0
20901,8,0
20902,1,0
20903,0,0
20904,1,0
20905,7,0
20906,1,0
20907,0,0
20908,1,0
20909,1,0
20910,0,0
20911,42,0
20912,1,0
20913,18,0
20914,0,0
20915,1,0
20916,2,0
20917,5,0
20918,0,0
20919,0,0
20920,1,0
20921,3,0
20922,0,0
20923,1,0
20924,4,0
20925,6,0
20926,1,0
20927,13,0
20928,0,0
20929,74,0
20930,11,0
20931,65,0
20932,2,0
20933,8,0
20934,0,0
20935,0,0
20936,0,0
20937,4,0
20938,4,0
20939,0,0
20940,0,0
20941,0,0
20942,1,0
20943,60,0
20944,0,0
20945,14,0
20946,0,0
20947,2,0
20948,0,0
20949,2,0
20950,0,0
20951,0,0
20952,1,0
20953,2,0
20954,1,0
20955,0,0
20956,5,0
20957,0,0
20958,4,0
20959,8,0
20960,0,0
20961,53,0
20962,5,0
20963,60,0
20964,0,0
20965,13,0
20966,0,0
20967,2,0
20968,0,0
20969,12,0
20970,7,0
20971,0,0
20972,0,0
20973,0,0
20974,1,0
20975,39,0
20976,0,0
20977,22,0
20978,0,0
20979,2,0
20980,1,0
20981,1,0
20982,0,0
20983,1,0
20984,0,0
20985,2,0
20986,0,0
20987,2,0
20988,4,0
20989,3,0
20990,5,0
20991,15,0
20992,0,0
20993,73,0
20994,8,0
20995,54,0
20996,0,0
20997,7,0
20998,0,0
20999,0,0
21000,0,0
21001,6,0
21002,3,0
21003,0,0
21004,0,0
21005,0,0
21006,0,0
21007,46,0
21008,0,0
21009,24,0
21010,0,0
21011,2,0
21012,2,0
21013,0,0
21014,0,0
21015,0,0
21016,1,0
21017,3,0
21018,0,0
21019,0,0
21020,7,0
21021,3,0
21022,6,0
21023,3,0
21024,0,0
21025,71,0
21026,4,0
21027,53,0
21028,0,0
21029,7,0
21030,0,0
21031,0,0
21032,1,0
21033,10,0
21034,6,0
21035,0,0
21036,0,0
21037,0,0
21038,1,0
21039,31,0
21040,0,0
21041,20,0
21042,0,0
21043,2,0
21044,1,0
21045,1,0
21046,0,0
21047,0,0
21048,1,0
21049,3,0
21050,1,0
21051,0,0
21052,4,0
21053,1,0
21054,2,0
21055,10,0
21056,0,0
21057,60,0
21058,8,0
21059,43,0
21060,1,0
21061,10,0
21062,1,0
21063,0,0
21064,0,0
21065,5,0
21066,3,0
21067,0,0
21068,0,0
21069,0,0
21070,0,0
21071,47,0
21072,0,0
21073,15,0
21074,0,0
21075,2,0
21076,0,0
21077,2,0
21078,0,0
21079,0,0
21080,2,0
21081,0,0
21082,1,0
21083,1,0
21084,1,0
21085,2,0
21086,5,0
21087,16,0
21088,0,0
21089,60,0
21090,7,0
21091,30,0
21092,0,0
21093,5,0
21094,1,0
21095,3,0
21096,0,0
21097,5,0
21098,4,0
21099,0,0
21100,0,0
21101,0,0
21102,2,0
21103,41,0
21104,0,0
21105,17,0
21106,0,0
21107,1,0
21108,2,0
21109,3,0
21110,0,0
21111,0,0
21112,0,0
21113,0,0
21114,1,0
21115,0,0
21116,4,0
21117,5,0
21118,5,0
21119,6,0
21120,0,0
21121,91,0
21122,10,0
21123,46,0
21124,2,0
21125,13,0
21126,0,0
21127,0,0
21128,0,0
21129,10,0
21130,2,0
21131,0,0
21132,0,0
21133,0,0
21134,0,0
21135,37,0
21136,1,0
21137,14,0
21138,0,0
21139,4,0
21140,0,0
21141,3,0
21142,0,0
21143,1,0
21144,1,0
21145,3,0
21146,0,0
21147,0,0
21148,7,0
21149,7,0
21150,1,0
21151,15,0
21152,0,0
21153,88,0
21154,3,0
21155,35,0
21156,0,0
21157,9,0
21158,0,0
21159,2,0
21160,0,0
21161,7,0
21162,4,0
21163,0,0
21164,0,0
21165,0,0
21166,1,0
21167,34,0
21168,0,0
21169,23,0
21170,0,0
21171,5,0
21172,3,0
21173,5,0
21174,0,0
21175,0,0
21176,2,0
21177,0,0
21178,1,0
21179,1,0
21180,4,0
21181,6,0
21182,2,0
21183,7,0
21184,0,0
21185,55,0
21186,5,0
21187,69,0
21188,4,0
21189,8,0
21190,0,0
21191,1,0
21192,0,0
21193,9,0
21194,3,0
21195,0,0
21196,1,0
21197,0,0
21198,0,0
21199,47,0
21200,0,0
21201,21,0
21202,0,0
21203,4,0
21204,3,0
21205,2,0
21206,0,0
21207,0,0
21208,0,0
21209,3,0
21210,0,0
21211,1,0
21212,4,0
21213,1,0
21214,3,0
21215,10,0
21216,0,0
21217,62,0
21218,7,0
21219,36,0
21220,0,0
21221,10,0
21222,0,0
21223,4,0
21224,0,0
21225,8,0
21226,4,0
21227,0,0
21228,1,0
21229,0,0
21230,0,0
21231,36,0
21232,0,0
21233,15,0
21234,0,0
21235,3,0
21236,5,0
21237,1,0
21238,0,0
21239,0,0
21240,0,0
21241,3,0
21242,1,0
21243,1,0
21244,6,0
21245,1,0
21246,2,0
21247,1,0
21248,0,0
21249,68,0
21250,12,0
21251,56,0
21252,3,0
21253,5,0
21254,0,0
21255,0,0
21256,0,0
21257,13,0
21258,3,0
21259,0,0
21260,2,0
21261,0,0
21262,0,0
21263,55,0
21264,0,0
21265,11,0
21266,0,0
21267,3,0
21268,2,0
21269,4,0
21270,1,0
21271,0,0
21272,0,0
21273,4,0
21274,0,0
21275,0,0
21276,1,0
21277,0,0
21278,4,0
21279,12,0
21280,0,0
21281,59,0
21282,7,0
21283,45,0
21284,0,0
21285,8,0
21286,0,0
21287,0,0
21288,3,0
21289,8,0
21290,7,0
21291,0,0
21292,0,0
21293,0,0
21294,0,0
21295,38,0
21296,0,0
21297,18,0
21298,0,0
21299,4,0
21300,1,0
21301,0,0
21302,0,0
21303,0,0
21304,0,0
21305,1,0
21306,0,0
21307,1,0
21308,5,0
21309,1,0
21310,4,0
21311,18,0
21312,0,0
21313,71,0
21314,16,0
21315,45,0
21316,0,0
21317,6,0
21318,0,0
21319,0,0
21320,1,0
21321,7,0
21322,3,0
21323,0,0
21324,2,0
21325,0,0
21326,0,0
21327,37,0
21328,0,0
21329,19,0
21330,0,0
21331,4,0
21332,1,0
21333,1,0
21334,0,0
21335,0,0
21336,2,0
21337,0,0
21338,1,0
21339,1,0
21340,2,0
21341,6,0
21342,0,0
21343,12,0
21344,0,0
21345,74,0
21346,8,0
21347,57,0
21348,3,0
21349,13,0
21350,0,0
21351,0,0
21352,0,0
21353,5,0
21354,2,0
21355,0,0
21356,0,0
21357,0,0
21358,0,0
21359,27,0
21360,0,0
21361,23,0
21362,0,0
21363,1,0
21364,3,0
21365,3,0
21366,0,0
21367,0,0
21368,0,0
21369,0,0
21370,0,0
21371,0,0
21372,2,0
21373,1,0
21374,5,0
21375,8,0
21376,0,0
21377,75,0
21378,9,0
21379,62,0
21380,0,0
21381,4,0
21382,0,0
21383,0,0
21384,0,0
21385,6,0
21386,3,0
21387,0,0
21388,0,0
21389,0,0
21390,0,0
21391,37,0
21392,0,0
21393,19,0
21394,1,0
21395,4,0
21396,0,0
21397,2,0
21398,0,0
21399,0,0
21400,0,0
21401,3,0
21402,2,0
21403,0,0
21404,3,0
21405,2,0
21406,3,0
21407,19,0
21408,0,0
21409,62,0
21410,10,0
21411,53,0
21412,0,0
21413,4,0
21414,0,0
21415,2,0
21416,0,0
21417,10,0
21418,4,0
21419,0,0
21420,0,0
21421,0,0
21422,0,0
21423,39,0
21424,0,0
21425,12,0
21426,0,0
21427,4,0
21428,4,0
21429,2,0
21430,0,0
21431,0,0
21432,0,0
21433,5,0
21434,0,0
21435,0,0
21436,7,0
21437,2,0
21438,2,0
21439,9,0
21440,0,0
21441,65,0
21442,11,0
21443,49,0
21444,1,0
21445,9,0
21446,0,0
21447,0,0
21448,1,0
21449,8,0
21450,5,0
21451,0,0
21452,0,0
21453,0,0
21454,0,0
21455,45,0
21456,0,0
21457,14,0
21458,0,0
21459,2,0
21460,4,0
21461,2,0
21462,0,0
21463,1,0
21464,0,0
21465,1,0
21466,0,0
21467,2,0
21468,5,0
21469,1,0
21470,4,0
21471,8,0
21472,0,0
21473,71,0
21474,2,0
21475,60,0
21476,0,0
21477,8,0
21478,1,0
21479,1,0
21480,1,0
21481,3,0
21482,2,0
21483,0,0
21484,0,0
21485,0,0
21486,1,0
21487,42,0
21488,0,0
21489,20,0
21490,0,0
21491,3,0
21492,1,0
21493,1,0
21494,0,0
21495,0,0
21496,1,0
21497,5,0
21498,1,0
21499,0,0
21500,1,0
21501,1,0
21502,2,0
21503,11,0
21504,0,0
21505,55,0
21506,6,0
21507,49,0
21508,0,0
21509,10,0
21510,0,0
21511,0,0
21512,0,0
21513,4,0
21514,6,0
21515,0,0
21516,0,0
21517,0,0
21518,1,0
21519,39,0
21520,0,0
21521,15,0
21522,2,0
21523,0,0
21524,1,0
21525,2,0
21526,0,0
21527,0,0
21528,0,0
21529,0,0
21530,1,0
21531,0,0
21532,3,0
21533,4,0
21534,2,0
21535,6,0
21536,0,0
21537,55,0
21538,6,0
21539,50,0
21540,0,0
21541,9,0
21542,0,0
21543,1,0
21544,0,0
21545,5,0
21546,1,0
21547,0,0
21548,0,0
21549,0,0
21550,1,0
21551,31,0
21552,1,0
21553,20,0
21554,1,0
21555,3,0
21556,2,0
21557,2,0
21558,0,0
21559,0,0
21560,0,0
21561,1,0
21562,0,0
21563,1,0
21564,5,0
21565,1,0
21566,4,0
21567,6,0
21568,0,0
21569,81,0
21570,9,0
21571,37,0
21572,0,0
21573,0,0
21574,0,0
21575,0,0
21576,0,0
21577,10,0
21578,7,0
21579,0,0
21580,0,0
21581,0,0
21582,2,0
21583,41,0
21584,0,0
21585,13,0
21586,1,0
21587,3,0
21588,1,0
21589,2,0
21590,0,0
21591,0,0
21592,0,0
21593,3,0
21594,1,0
21595,1,0
21596,0,0
21597,1,0
21598,5,0
21599,15,0
21600,0,0
21601,78,0
21602,12,0
21603,42,0
21604,3,0
21605,9,0
21606,0,0
21607,0,0
21608,0,0
21609,8,0
21610,4,0
21611,0,0
21612,0,0
21613,0,0
21614,0,0
21615,52,0
21616,0,0
21617,19,0
21618,0,0
21619,1,0
21620,4,0
21621,3,0
21622,0,0
21623,0,0
21624,2,0
21625,5,0
21626,0,0
21627,1,0
21628,7,0
21629,2,0
21630,1,0
21631,13,0
21632,0,0
21633,76,0
21634,4,0
21635,45,0
21636,0,0
21637,9,0
21638,0,0
21639,0,0
21640,0,0
21641,8,0
21642,2,0
21643,0,0
21644,0,0
21645,0,0
21646,0,0
21647,53,0
21648,2,0
21649,27,0
21650,0,0
21651,4,0
21652,0,0
21653,2,0
21654,0,0
21655,1,0
21656,0,0
21657,2,0
21658,1,0
21659,0,0
21660,8,0
21661,0,0
21662,2,0
21663,24,0
21664,0,0
21665,55,0
21666,11,0
21667,52,0
21668,1,0
21669,8,0
21670,1,0
21671,0,0
21672,0,0
21673,8,0
21674,6,0
21675,0,0
21676,0,0
21677,0,0
21678,2,0
21679,32,0
21680,1,0
21681,21,0
21682,0,0
21683,2,0
21684,0,0
21685,3,0
21686,0,0
21687,0,0
21688,0,0
21689,3,0
21690,0,0
21691,0,0
21692,6,0
21693,3,0
21694,3,0
21695,6,0
21696,0,0
21697,64,0
21698,12,0
21699,49,0
21700,0,0
21701,14,0
21702,0,0
21703,0,0
21704,1,0
21705,7,0
21706,2,0
21707,0,0
21708,0,0
21709,0,0
21710,1,0
21711,43,0
21712,0,0
21713,21,0
21714,0,0
21715,5,0
21716,1,0
21717,4,0
21718,0,0
21719,1,0
21720,1,0
21721,4,0
21722,0,0
21723,0,0
21724,2,0
21725,0,0
21726,5,0
21727,13,0
21728,0,0
21729,69,0
21730,11,0
21731,60,0
21732,3,0
21733,10,0
21734,0,0
21735,0,0
21736,0,0
21737,14,0
21738,4,0
21739,0,0
21740,0,0
21741,0,0
21742,0,0
21743,41,0
21744,0,0
21745,21,0
21746,0,0
21747,3,0
21748,1,0
21749,2,0
21750,0,0
21751,0,0
21752,1,0
21753,3,0
21754,1,0
21755,0,0
21756,0,0
21757,4,0
21758,2,0
21759,9,0
21760,0,0
21761,77,0
21762,4,0
21763,64,0
21764,0,0
21765,8,0
21766,0,0
21767,0,0
21768,0,0
21769,7,0
21770,1,0
21771,0,0
21772,0,0
21773,0,0
21774,0,0
21775,50,0
21776,0,0
21777,18,0
21778,0,0
21779,0,0
21780,1,0
21781,4,0
21782,0,0
21783,0,0
21784,0,0
21785,4,0
21786,0,0
21787,1,0
21788,2,0
21789,1,0
21790,6,0
21791,5,0
21792,0,0
21793,61,0
21794,3,0
21795,67,0
21796,1,0
21797,8,0
21798,0,0
21799,0,0
21800,0,0
21801,4,0
21802,2,0
21803,0,0
21804,1,0
21805,0,0
21806,0,0
21807,54,0
21808,0,0
21809,19,0
21810,0,0
21811,1,0
21812,1,0
21813,2,0
21814,1,0
21815,0,0
21816,1,0
21817,2,0
21818,0,0
21819,0,0
21820,7,0
21821,1,0
21822,9,0
21823,14,0
21824,0,0
21825,71,0
21826,9,0
21827,47,0
21828,1,0
21829,5,0
21830,0,0
21831,2,0
21832,0,0
21833,7,0
21834,2,0
21835,0,0
21836,1,0
21837,0,0
21838,0,0
21839,45,0
21840,0,0
21841,25,0
21842,0,0
21843,6,0
21844,0,0
21845,5,0
21846,0,0
21847,0,0
21848,0,0
21849,2,0
21850,3,0
21851,0,0
21852,3,0
21853,0,0
21854,6,0
21855,18,0
21856,0,0
21857,63,0
21858,9,0
21859,49,0
21860,0,0
21861,9,0
21862,1,0
21863,1,0
21864,0,0
21865,4,0
21866,3,0
21867,0,0
21868,0,0
21869,0,0
21870,0,0
21871,42,0
21872,0,0
21873,26,0
21874,1,0
21875,0,0
21876,1,0
21877,1,0
21878,0,0
21879,0,0
21880,0,0
21881,3,0
21882,0,0
21883,2,0
21884,3,0
21885,3,0
21886,2,0
21887,8,0
21888,0,0
21889,55,0
21890,14,0
21891,59,0
21892,0,0
21893,9,0
21894,1,0
21895,0,0
21896,0,0
21897,6,0
21898,6,0
21899,0,0
21900,0,0
21901,0,0
21902,0,0
21903,34,0
21904,0,0
21905,21,0
21906,0,0
21907,2,0
21908,0,0
21909,5,0
21910,2,0
21911,0,0
21912,0,0
21913,1,0
21914,1,0
21915,0,0
21916,1,0
21917,2,0
21918,1,0
21919,3,0
21920,0,0
21921,101,0
21922,6,0
21923,45,0
21924,1,0
21925,6,0
21926,0,0
21927,1,0
21928,0,0
21929,4,0
21930,0,0
21931,0,0
21932,0,0
21933,0,0
21934,1,0
21935,48,0
21936,0,0
21937,21,0
21938,0,0
21939,2,0
21940,0,0
21941,2,0
21942,0,0
21943,0,0
21944,1,0
21945,0,0
21946,1,0
21947,0,0
21948,1,0
21949,2,0
21950,3,0
21951,9,0
21952,0,0
21953,84,0
21954,4,0
21955,49,0
21956,0,0
21957,6,0
21958,1,0
21959,0,0
21960,0,0
21961,4,0
21962,2,0
21963,0,0
21964,0,0
21965,0,0
21966,0,0
21967,39,0
21968,0,0
21969,17,0
21970,0,0
21971,3,0
21972,0,0
21973,0,0
21974,0,0
21975,0,0
21976,0,0
21977,2,0
21978,0,0
21979,0,0
21980,3,0
21981,0,0
21982,0,0
21983,15,0
21984,0,0
21985,55,0
21986,6,0
21987,48,0
21988,0,0
21989,4,0
21990,0,0
21991,0,0
21992,0,0
21993,11,0
21994,2,0
21995,0,0
21996,0,0
21997,0,0
21998,1,0
21999,44,0
22000,0,0
22001,19,0
22002,1,0
22003,3,0
22004,4,0
22005,1,0
22006,0,0
22007,0,0
22008,0,0
22009,3,0
22010,1,0
22011,0,0
22012,1,0
22013,2,0
22014,4,0
22015,10,0
22016,0,0
22017,83,0
22018,8,0
22019,35,0
22020,1,0
22021,6,0
22022,0,0
22023,0,0
22024,0,0
22025,12,0
22026,3,0
22027,0,0
22028,0,0
22029,0,0
22030,1,0
22031,39,0
22032,0,0
22033,16,0
22034,0,0
22035,2,0
22036,3,0
22037,3,0
22038,0,0
22039,0,0
22040,0,0
22041,1,0
22042,1,0
22043,0,0
22044,5,0
22045,2,0
22046,6,0
22047,14,0
22048,0,0
22049,70,0
22050,11,0
22051,55,0
22052,1,0
22053,6,0
22054,0,0
22055,1,0
22056,1,0
22057,9,0
22058,8,0
22059,0,0
22060,0,0
22061,1,0
22062,0,0
22063,50,0
22064,0,0
22065,13,0
22066,1,0
22067,1,0
22068,1,0
22069,1,0
22070,0,0
22071,0,0
22072,0,0
22073,3,0
22074,0,0
22075,2,0
22076,2,0
22077,0,0
22078,8,0
22079,7,0
22080,0,0
22081,69,0
22082,8,0
22083,58,0
22084,1,0
22085,7,0
22086,0,0
22087,1,0
22088,2,0
22089,11,0
22090,3,0
22091,0,0
22092,0,0
22093,0,0
22094,1,0
22095,41,0
22096,0,0
22097,21,0
22098,1,0
22099,2,0
22100,0,0
22101,2,0
22102,0,0
22103,0,0
22104,0,0
22105,2,0
22106,0,0
22107,0,0
22108,5,0
22109,6,0
22110,1,0
22111,7,0
22112,0,0
22113,78,0
22114,5,0
22115,45,0
22116,2,0
22117,9,0
22118,1,0
22119,0,0
22120,0,0
22121,6,0
22122,3,0
22123,0,0
22124,0,0
22125,0,0
22126,0,0
22127,41,0
22128,0,0
22129,19,0
22130,0,0
22131,0,0
22132,0,0
22133,1,0
22134,0,0
22135,0,0
22136,0,0
22137,1,0
22138,3,0
22139,1,0
22140,3,0
22141,4,0
22142,1,0
22143,5,0
22144,0,0
22145,68,0
22146,8,0
22147,59,0
22148,2,0
22149,5,0
22150,0,0
22151,1,0
22152,0,0
22153,4,0
22154,0,0
22155,0,0
22156,0,0
22157,0,0
22158,0,0
22159,45,0
22160,0,0
22161,23,0
22162,0,0
22163,0,0
22164,1,0
22165,1,0
22166,0,0
22167,0,0
22168,0,0
22169,6,0
22170,1,0
22171,2,0
22172,3,0
22173,3,0
22174,7,0
22175,8,0
22176,0,0
22177,62,0
22178,9,0
22179,48,0
22180,1,0
22181,11,0
22182,0,0
22183,0,0
22184,0,0
22185,10,0
22186,1,0
22187,0,0
22188,0,0
22189,0,0
22190,1,0
22191,42,0
22192,0,0
22193,24,0
22194,0,0
22195,0,0
22196,1,0
22197,6,0
22198,0,0
22199,0,0
22200,0,0
22201,2,0
22202,0,0
22203,0,0
22204,7,0
22205,1,0
22206,5,0
22207,14,0
22208,0,0
22209,61,0
22210,5,0
22211,48,0
22212,0,0
22213,6,0
22214,0,0
22215,1,0
22216,0,0
22217,8,0
22218,7,0
22219,0,0
22220,1,0
22221,0,0
22222,0,0
22223,33,0
22224,0,0
22225,20,0
22226,0,0
22227,5,0
22228,0,0
22229,0,0
22230,0,0
22231,0,0
22232,0,0
22233,0,0
22234,0,0
22235,2,0
22236,2,0
22237,5,0
22238,3,0
22239,8,0
22240,0,0
22241,60,0
22242,10,0
22243,32,0
22244,1,0
22245,7,0
22246,1,0
22247,1,0
22248,2,0
22249,7,0
22250,6,0
22251,0,0
22252,0,0
22253,0,0
22254,1,0
22255,37,0
22256,0,0
22257,19,0
22258,0,0
22259,4,0
22260,1,0
22261,0,0
22262,0,0
22263,0,0
22264,0,0
22265,2,0
22266,1,0
22267,0,0
22268,3,0
22269,4,0
22270,1,0
22271,2,0
22272,0,0
22273,63,0
22274,1,0
22275,64,0
22276,0,0
22277,7,0
22278,0,0
22279,0,0
22280,0,0
22281,15,0
22282,6,0
22283,0,0
22284,0,0
22285,0,0
22286,0,0
22287,43,0
22288,0,0
22289,15,0
22290,0,0
22291,0,0
22292,1,0
22293,1,0
22294,0,0
22295,1,0
22296,0,0
22297,1,0
22298,1,0
22299,0,0
22300,3,0
22301,0,0
22302,2,0
22303,12,0
22304,0,0
22305,89,0
22306,12,0
22307,48,0
22308,1,0
22309,13,0
22310,1,0
22311,0,0
22312,1,0
22313,10,0
22314,5,0
22315,0,0
22316,0,0
22317,0,0
22318,0,0
22319,44,0
22320,0,0
22321,15,0
22322,0,0
22323,0,0
22324,1,0
22325,2,0
22326,0,0
22327,1,0
22328,1,0
22329,2,0
22330,2,0
22331,3,0
22332,4,0
22333,4,0
22334,1,0
22335,12,0
22336,0,0
22337,71,0
22338,10,0
22339,59,0
22340,0,0
22341,5,0
22342,0,0
22343,1,0
22344,0,0
22345,6,0
22346,5,0
22347,0,0
22348,2,0
22349,0,0
22350,0,0
22351,30,0
22352,0,0
22353,14,0
22354,0,0
22355,1,0
22356,0,0
22357,1,0
22358,0,0
22359,0,0
22360,2,0
22361,1,0
22362,0,0
22363,0,0
22364,4,0
22365,4,0
22366,2,0
22367,6,0
22368,0,0
22369,66,0
22370,6,0
22371,47,0
22372,0,0
22373,8,0
22374,0,0
22375,0,0
22376,0,0
22377,6,0
22378,6,0
22379,0,0
22380,0,0
22381,0,0
22382,1,0
22383,50,0
22384,0,0
22385,15,0
22386,0,0
22387,3,0
22388,1,0
22389,1,0
22390,2,0
22391,0,0
22392,3,0
22393,1,0
22394,0,0
22395,1,0
22396,9,0
22397,4,0
22398,4,0
22399,9,0
22400,0,0
22401,80,0
22402,12,0
22403,53,0
22404,0,0
22405,5,0
22406,0,0
22407,0,0
22408,0,0
22409,8,0
22410,1,0
22411,0,0
22412,0,0
22413,0,0
22414,0,0
22415,36,0
22416,0,0
22417,29,0
22418,0,0
22419,7,0
22420,2,0
22421,0,0
22422,0,0
22423,0,0
22424,0,0
22425,0,0
22426,1,0
22427,0,0
22428,5,0
22429,2,0
22430,1,0
22431,18,0
22432,0,0
22433,81,0
22434,9,0
22435,54,0
22436,2,0
22437,9,0
22438,0,0
22439,0,0
22440,1,0
22441,8,0
22442,5,0
22443,0,0
22444,0,0
22445,1,0
22446,0,0
22447,38,0
22448,0,0
22449,15,0
22450,0,0
22451,4,0
22452,2,0
22453,4,0
22454,0,0
22455,0,0
22456,1,0
22457,2,0
22458,0,0
22459,0,0
22460,4,0
22461,2,0
22462,5,0
22463,6,0
22464,0,0
22465,58,0
22466,6,0
22467,40,0
22468,3,0
22469,8,0
22470,0,0
22471,0,0
22472,0,0
22473,10,0
22474,1,0
22475,0,0
22476,2,0
22477,0,0
22478,0,0
22479,31,0
22480,1,0
22481,12,0
22482,0,0
22483,3,0
22484,1,0
22485,1,0
22486,0,0
22487,0,0
22488,0,0
22489,2,0
22490,0,0
22491,0,0
22492,2,0
22493,4,0
22494,5,0
22495,3,0
22496,0,0
22497,66,0
22498,8,0
22499,34,0
22500,1,0
22501,14,0
22502,0,0
22503,0,0
22504,0,0
22505,12,0
22506,3,0
22507,1,0
22508,0,0
22509,0,0
22510,0,0
22511,40,0
22512,0,0
22513,24,0
22514,0,0
22515,4,0
22516,1,0
22517,3,0
22518,0,0
22519,0,0
22520,0,0
22521,1,0
22522,0,0
22523,0,0
22524,2,0
22525,1,0
22526,2,0
22527,9,0
22528,0,0
22529,57,0
22530,6,0
22531,57,0
22532,0,0
22533,5,0
22534,1,0
22535,1,0
22536,0,0
22537,9,0
22538,1,0
22539,0,0
22540,0,0
22541,0,0
22542,1,0
22543,30,0
22544,0,0
22545,11,0
22546,0,0
22547,3,0
22548,2,0
22549,0,0
22550,0,0
22551,1,0
22552,0,0
22553,1,0
22554,0,0
22555,1,0
22556,6,0
22557,2,0
22558,6,0
22559,11,0
22560,0,0
22561,63,0
22562,11,0
22563,42,0
22564,0,0
22565,10,0
22566,0,0
22567,1,0
22568,0,0
22569,10,0
22570,5,0
22571,0,0
22572,0,0
22573,0,0
22574,0,0
22575,47,0
22576,0,0
22577,22,0
22578,0,0
22579,0,0
22580,2,0
22581,4,0
22582,0,0
22583,0,0
22584,0,0
22585,2,0
22586,2,0
22587,3,0
22588,7,0
22589,4,0
22590,2,0
22591,7,0
22592,1,0
22593,77,0
22594,7,0
22595,49,0
22596,0,0
22597,13,0
22598,0,0
22599,1,0
22600,1,0
22601,7,0
22602,6,0
22603,0,0
22604,0,0
22605,0,0
22606,0,0
22607,47,0
22608,0,0
22609,21,0
22610,0,0
22611,3,0
22612,2,0
22613,2,0
22614,0,0
22615,0,0
22616,1,0
22617,6,0
22618,0,0
22619,0,0
22620,3,0
22621,2,0
22622,5,0
22623,13,0
22624,0,0
22625,56,0
22626,13,0
22627,45,0
22628,2,0
22629,4,0
22630,0,0
22631,0,0
22632,0,0
22633,7,0
22634,4,0
22635,0,0
22636,0,0
22637,0,0
22638,0,0
22639,45,0
22640,0,0
22641,26,0
22642,0,0
22643,3,0
22644,0,0
22645,0,0
22646,0,0
22647,0,0
22648,1,0
22649,3,0
22650,0,0
22651,0,0
22652,3,0
22653,4,0
22654,2,0
22655,13,0
22656,0,0
22657,67,0
22658,11,0
22659,61,0
22660,0,0
22661,6,0
22662,0,0
22663,1,0
22664,0,0
22665,9,0
22666,7,0
22667,1,0
22668,0,0
22669,0,0
22670,0,0
22671,45,0
22672,0,0
22673,11,0
22674,0,0
22675,7,0
22676,0,0
22677,2,0
22678,0,0
22679,1,0
22680,0,0
22681,2,0
22682,2,0
22683,2,0
22684,4,0
22685,2,0
22686,2,0
22687,13,0
22688,0,0
22689,60,0
22690,3,0
22691,43,0
22692,1,0
22693,12,0
22694,1,0
22695,1,0
22696,0,0
22697,8,0
22698,5,0
22699,0,0
22700,0,0
22701,0,0
22702,0,0
22703,29,0
22704,0,0
22705,25,0
22706,0,0
22707,0,0
22708,1,0
22709,0,0
22710,0,0
22711,0,0
22712,1,0
22713,3,0
22714,1,0
22715,1,0
22716,7,0
22717,3,0
22718,4,0
22719,9,0
22720,0,0
22721,69,0
22722,4,0
22723,56,0
22724,1,0
22725,10,0
22726,0,0
22727,2,0
22728,0,0
22729,16,0
22730,2,0
22731,1,0
22732,0,0
22733,0,0
22734,0,0
22735,53,0
22736,0,0
22737,18,0
22738,0,0
22739,3,0
22740,0,0
22741,1,0
22742,0,0
22743,0,0
22744,1,0
